Hour,Bus,Load,Voltage,Carbon Intensity,Load Shed,Generation,Cost,Emissions
4,42,-0.0,-4.827253692667662,714.4701300208218,0.0,2.2854160213845583e-09,8.40175287820051e-08,1.1085704358742867e-06
4,43,-327.48355829990174,-9.685973558467754,870.6412049401476,0.0,0.0,0.0,0.0
4,44,-31.029171977199397,15.02848727129681,442.48876927703094,0.0,0.0,0.0,0.0
4,45,-0.0,-9.832334314704356,836.5339714705107,0.0,6.315397622192678e-10,3.0128887645467e-08,3.9753602127722167e-07
4,46,-344.92698470870573,-10.294933955215859,720.663658444658,0.0,0.0,0.0,0.0
4,47,-291.51487759444007,5.915828780352777,676.4443933571907,0.0,0.0,0.0,0.0
4,48,-0.0,26.055382382498095,210.47676631335878,0.0,0.0,0.0,0.0
4,49,-0.0,-1.3114253025540261,613.6357457016849,0.0,0.0,0.0,0.0
4,50,-0.0,-6.789176284418803,703.4557295477973,0.0,0.0,0.0,0.0
4,51,-0.0,0.9784593767815781,500.0,0.0,0.0,0.0,0.0
4,52,-186.76207025195419,-4.741557760418114,755.5535545301788,0.0,0.0,0.0,0.0
4,53,-0.0,0.9477807974461956,388.6841941930392,0.0,0.0,0.0,0.0
4,54,-0.0,0.9784593767815781,319.8584294735505,0.0,0.0,0.0,0.0
4,55,456.66,-4.3322399061049355,369.45018573708444,0.0,0.0,0.0,0.0
4,56,-0.0,18.633568645420993,47.783282644950106,0.0,1199.9999999996053,10077.999599996683,0.0
4,57,-0.0,-3.4170357076984272,450.3915427847822,0.0,0.0,0.0,0.0
4,58,-298.53417947144436,0.8881469804418036,859.6305529557993,0.0,0.0,0.0,0.0
4,59,-0.0,2.0675374376078537,620.2703075374236,0.0,0.0,0.0,0.0
4,60,-0.0,18.1934304935035,890.298770847673,0.0,1.1260792274951101e-09,6.530396604959609e-08,8.616540757317031e-07
4,61,-274.14692754990494,-5.543745043998347,793.7593604830599,0.0,0.0,0.0,0.0
4,62,-0.0,-5.3630113399524975,662.310957338815,0.0,0.0,0.0,0.0
4,63,-0.0,7.723532592654809,359.38446731588624,0.0,0.0,0.0,0.0
4,64,-0.0,-5.484252819533106,558.1735781319811,0.0,0.0,0.0,0.0
4,65,-0.0,-7.349624135766022,663.8432428199989,0.0,1.1679805565113585e-09,4.7607865083128765e-08,6.281626288150481e-07
4,66,179.73,2.678580697446165,171.8446767826964,0.0,0.0,0.0,0.0
4,67,-445.8975875750519,-11.767367296006649,829.9159933700566,0.0,0.0,0.0,0.0
4,68,-0.0,37.53969158249817,154.1687695772706,0.0,0.0,0.0,0.0
4,69,-0.0,1.0288817213034982,101.54559120037717,0.0,0.0,0.0,0.0
4,70,114.36,0.42459332985065323,329.1219282716282,0.0,0.0,0.0,0.0
4,71,-0.0,18.57143049350201,582.7392642422519,0.0,599.9999999990509,13510.67399997863,304652.45294069464
4,72,-32.991557448189845,5.675489411589057,789.5146826630042,0.0,0.0,0.0,0.0
4,73,-0.0,-0.5264175717213959,366.0740530344216,0.0,0.0,0.0,0.0
4,74,-0.0,-0.28929262276609435,406.45440880772765,0.0,0.0,0.0,0.0
4,75,-0.0,-4.741557760418114,500.0,0.0,0.0,0.0,0.0
4,76,-0.0,17.489519092707667,554.9521976999054,0.0,0.0,0.0,0.0
4,77,-534.9764699377038,-8.378359700483655,864.4966855459146,0.0,0.0,0.0,0.0
4,78,-0.0,-9.513419762581572,486.56442599864255,0.0,0.0,0.0,0.0
4,79,-0.0,1.3725751466508922,502.42607011764517,0.0,0.0,0.0,0.0
4,80,1299.13,57.67490745249815,73.88190631849488,0.0,0.0,0.0,0.0
4,81,-0.0,5.546793056026008,425.5095162713238,0.0,5.11090002385029e-10,2.6204245261653523e-08,3.457522735147351e-07
4,82,-0.0,7.237969572335328,502.5149923688932,0.0,0.0,0.0,0.0
4,83,-0.0,2.4162776632423038,490.3381601413249,0.0,0.0,0.0,0.0
4,84,-776.4924493353701,-14.955170799189634,875.2991909208546,0.0,0.0,0.0,0.0
4,85,-0.0,11.28986206312058,657.5274465324313,0.0,0.0,0.0,0.0
4,86,-0.0,-0.1276046956036545,508.6901406116857,0.0,0.0,0.0,0.0
4,87,-0.0,0.8800306977326322,560.4580715268262,0.0,0.0,0.0,0.0
4,88,-15.028182752200358,-11.644651827412506,677.8467725457209,0.0,0.0,0.0,0.0
4,89,-0.0,18.583430493502192,478.2327961925725,0.0,599.99999999936,10593.206399988701,238866.41882327467
5,1,-0.0,0.0,1000.0,0.0,0.0,0.0,0.0
5,2,23.43,-2.002453137293673,1000.0,0.0,0.0,0.0,0.0
5,3,-80.00928950656358,-8.34223664036704,1000.0,0.0,0.0,0.0,0.0
5,4,-0.0,18.823269923300018,0.0,0.0,0.0,0.0,0.0
5,5,-0.0,18.47069209226514,1000.0,0.0,0.0,0.0,0.0
5,6,-244.33033289853384,3.2361339698682534,1000.0,0.0,0.0,0.0,0.0
5,7,-0.0,9.658883803821176,0.0,0.0,1700.0,11197.119700000001,0.0
5,8,-202.05034640644078,-12.404734779830529,1000.0,0.0,0.0,0.0,0.0
5,9,-0.0,15.34245302589244,0.0,0.0,0.0,0.0,0.0
5,10,-0.0,6.13645885507024,1000.0,0.0,0.0,0.0,0.0
5,11,-123.5303714925537,12.544436628052157,1000.0,0.0,0.0,0.0,0.0
5,12,-0.0,5.6033293817038485,1000.0,0.0,0.0,0.0,0.0
5,13,-197.25144383003885,4.955284635563859,1000.0,0.0,0.0,0.0,0.0
5,14,-0.0,-8.174129050953143,0.0,0.0,0.0,0.0,0.0
5,15,-0.0,0.3111593640729482,0.0,0.0,0.0,0.0,0.0
5,16,-226.7895165847888,-9.683073076507558,1000.0,0.0,0.0,0.0,0.0
5,17,-0.0,0.7942991106280333,1000.0,0.0,0.0,0.0,0.0
5,18,-0.0,6.070212434415605,1000.0,0.0,0.0,0.0,0.0
5,19,-52.67209276099107,6.294524198005048,1000.0,0.0,0.0,0.0,0.0
5,20,-97.96380431827433,-11.897282392867307,1000.0,0.0,0.0,0.0,0.0
5,21,-0.0,0.24681187822167963,6.08737467629107,0.0,0.0,0.0,0.0
5,22,357.45,4.010685030375647,0.0,0.0,0.0,0.0,0.0
5,23,-7.11561416500979,-14.776268908968731,1000.0,0.0,0.0,0.0,0.0
5,24,-0.0,25.32372953199933,0.0,0.0,0.0,0.0,0.0
5,25,-0.0,-1.9997542690996752,0.0,0.0,0.0,0.0,0.0
5,26,-332.69633206400425,-7.998202427306348,1000.0,0.0,0.0,0.0,0.0
5,27,-0.0,-4.06618649203088,1000.0,0.0,0.0,0.0,0.0
5,28,-249.79115307168087,-0.6437398644854004,1000.0,0.0,0.0,0.0,0.0
5,29,-0.0,-0.22073355671321648,1000.0,0.0,0.0,0.0,0.0
5,30,-0.0,15.34245302589244,0.0,0.0,0.0,0.0,0.0
5,31,-168.6235077708134,-10.533677563217994,1000.0,0.0,0.0,0.0,0.0
5,32,-299.4432467975225,15.76073070874756,1000.0,0.0,0.0,0.0,0.0
5,33,-244.99225049527897,-9.992935080558258,1000.0,0.0,0.0,0.0,0.0
5,34,-0.0,3.305362117065634,1000.0,0.0,0.0,0.0,0.0
5,35,-187.23994017926927,-6.719844102709088,1000.0,0.0,0.0,0.0,0.0
5,36,-0.0,-12.356115160675856,1000.0,0.0,0.0,0.0,0.0
5,37,-0.0,0.4838253241724466,734.7200274509769,0.0,219.68250085542263,7157.966770442437,161405.13305899614
5,38,-0.0,-7.295046490081905,0.0,0.0,0.0,0.0,0.0
5,39,-0.0,-7.9624595330753145,1000.0,0.0,0.0,0.0,0.0
5,40,-245.5714283924309,-9.531835403811243,1000.0,0.0,0.0,0.0,0.0
5,41,-278.2536097317201,-8.692094511750854,1000.0,0.0,0.0,0.0,0.0
5,42,-0.0,-4.700195916367165,1000.0,0.0,0.0,0.0,0.0
5,43,-323.09852691120034,-9.53287988028445,1000.0,0.0,0.0,0.0,0.0
5,44,-30.613688849460726,15.34245302589244,1000.0,0.0,0.0,0.0,0.0
5,45,-0.0,-9.990335527807215,1000.0,0.0,0.0,0.0,0.0
5,46,-340.3083844265729,-10.228172561999468,1000.0,0.0,0.0,0.0,0.0
5,47,-287.61146975570387,6.315299444762991,0.0,0.0,0.0,0.0,0.0
5,48,-0.0,26.3558220167891,0.0,0.0,0.0,0.0,0.0
5,49,-0.0,-1.2974241359270233,0.0,0.0,0.0,0.0,0.0
5,50,-0.0,-6.658845348747087,1000.0,0.0,0.0,0.0,0.0
5,51,-0.0,0.471572580375647,0.0,0.0,0.0,0.0,0.0
5,52,-184.2613109939163,-4.4860168680952075,1000.0,0.0,0.0,0.0,0.0
5,53,-0.0,0.9617819640729368,0.0,0.0,0.0,0.0,0.0
5,54,-0.0,0.471572580375647,12.141516257992741,0.0,0.0,0.0,0.0
5,55,456.66,-4.368887870502589,1000.0,0.0,0.0,0.0,0.0
5,56,-0.0,18.911104828718262,0.0,0.0,1200.0,10077.9996,0.0
5,57,-0.0,-3.5649858089409037,6.08737467629107,0.0,0.0,0.0,0.0
5,58,-294.53678261164947,1.366714028319198,1000.0,0.0,0.0,0.0,0.0
5,59,-0.0,2.1388370926048816,1000.0,0.0,0.0,0.0,0.0
5,60,-0.0,18.47069209226514,0.0,0.0,0.0,0.0,0.0
5,61,-270.47607796996516,-5.296813975466093,1000.0,0.0,0.0,0.0,0.0
5,62,-0.0,-5.383224448872005,1000.0,0.0,0.0,0.0,0.0
5,63,-0.0,7.898098789234179,1000.0,0.0,0.0,0.0,0.0
5,64,-0.0,-5.502533269992404,1000.0,0.0,0.0,0.0,0.0
5,65,-0.0,-7.295046490081905,1000.0,0.0,0.0,0.0,0.0
5,66,179.73,2.6925818640729062,0.0,0.0,0.0,0.0,0.0
5,67,-439.92698273671,-11.692480562638453,1000.0,0.0,0.0,0.0,0.0
5,68,-0.0,37.84013121678909,0.0,0.0,0.0,0.0,0.0
5,69,-0.0,0.9548838038211759,0.0,0.0,0.0,0.0,0.0
5,70,114.36,0.6717183628593038,0.0,0.0,0.0,0.0,0.0
5,71,-0.0,18.84869209226514,507.7540882352939,0.0,600.0,13510.674,304652.45294117654
5,72,-32.54979781994014,5.874520331352901,1000.0,0.0,0.0,0.0,0.0
5,73,-0.0,-0.5585078506335422,0.0,0.0,0.0,0.0,0.0
5,74,-0.0,-0.3321157539619417,0.0,0.0,0.0,0.0,0.0
5,75,-0.0,-4.4860168680952075,0.0,0.0,0.0,0.0,0.0
5,76,-0.0,17.77330264661493,1000.0,0.0,0.0,0.0,0.0
5,77,-527.8130916445401,-8.204087026804848,1000.0,0.0,0.0,0.0,0.0
5,78,-0.0,-9.63122791446745,12.141516257991562,0.0,0.0,0.0,0.0
5,79,-0.0,1.401826154922224,1000.0,0.0,0.0,0.0,0.0
5,80,1299.13,57.97534708678907,0.0,0.0,0.0,0.0,0.0
5,81,-0.0,5.688105919578276,1000.0,0.0,0.0,0.0,0.0
5,82,-0.0,7.416078756105266,1000.0,0.0,0.0,0.0,0.0
5,83,-0.0,2.4847570587945675,1000.0,0.0,0.0,0.0,0.0
5,84,-766.0951525028156,-14.822444323969043,1000.0,0.0,0.0,0.0,0.0
5,85,-0.0,11.647347459514307,1000.0,0.0,0.0,0.0,0.0
5,86,-0.0,-0.18814686709662887,1000.0,0.0,0.0,0.0,0.0
5,87,-0.0,0.8652263606601535,1000.0,0.0,0.0,0.0,0.0
5,88,-14.826954167090168,-11.54800374828574,1000.0,0.0,0.0,0.0,0.0
5,89,-0.0,18.86069209226514,398.1106980392152,0.0,600.0,10593.2064,238866.41882352944
6,1,-0.0,0.0,730.9421932052189,0.0,0.0,0.0,0.0
6,2,23.43,-1.9879736608224194,648.59981373385,0.0,0.0,0.0,0.0
6,3,-79.89156148364401,-8.337907152992683,573.2576731796731,0.0,0.0,0.0,0.0
6,4,-0.0,18.853371771178942,377.33811116058894,0.0,0.0,0.0,0.0
6,5,-0.0,18.500752262248593,315.73456474419464,3.35438559904167e-10,0.0,0.0,0.0
6,6,-243.97081805708456,3.2759128143148506,772.2412053682168,0.0,0.0,0.0,0.0
6,7,-0.0,9.650861091649652,48.8869159569863,0.0,1699.9999999936515,11197.119699958186,0.0
6,8,-201.75304358123955,-12.398414057361768,861.4196304115076,0.0,0.0,0.0,0.0
6,9,-0.0,15.376492589953262,499.9999999997528,0.0,0.0,0.0,0.0
6,10,-0.0,6.1519730289484995,409.5141441957217,0.0,0.0,0.0,0.0
6,11,-123.34860526895606,12.569061441252476,369.9641197825318,0.0,0.0,0.0,0.0
6,12,-0.0,5.618738623958535,657.4964968129099,0.0,0.0,0.0,0.0
6,13,-196.96120225130022,4.999048361891736,779.8146125190242,0.0,0.0,0.0,0.0
6,14,-0.0,-8.155310112988289,800.801496539234,0.0,0.0,0.0,0.0
6,15,-0.0,0.3126773436723762,563.6131529227722,0.0,0.0,0.0,0.0
6,16,-226.4558118166166,-9.695629136236485,631.7183466286921,0.0,0.0,0.0,0.0
6,17,-0.0,0.7920142273501347,552.1605662136386,0.0,0.0,0.0,0.0
6,18,-0.0,6.08571818640748,527.4815910771262,0.0,0.0,0.0,0.0
6,19,-52.5945894937826,6.3396501467503805,703.4681575586308,0.0,0.0,0.0,0.0
6,20,-97.81965749393434,-11.886071667544854,747.6037816584906,0.0,0.0,0.0,0.0
6,21,-0.0,0.20538659241974422,307.53769894060645,0.0,7.462317606307904e-08,2.5965022922616018e-06,5.854858110001652e-05
6,22,357.45,3.9557293370884254,124.60823917397556,1.2522605175036006e-10,0.0,0.0,0.0
6,23,-7.1051440409445545,-14.761960522164856,761.7496649077736,0.0,0.0,0.0,0.0
6,24,-0.0,25.356855565956096,451.05946479962756,0.0,5.554840083666508e-09,3.4603239716526925e-07,4.565729210477406e-06
6,25,-0.0,-2.005067095127771,222.44412986146492,0.0,0.0,0.0,0.0
6,26,-332.2067928911402,-7.982951107074289,818.4722787369711,0.0,0.0,0.0,0.0
6,27,-0.0,-4.080957651131056,557.934949168468,0.0,0.0,0.0,0.0
6,28,-249.42360301873964,-0.6109988312721969,629.3930428618052,0.0,0.0,0.0,0.0
6,29,-0.0,-0.2211624764338882,713.626322117072,0.0,0.0,0.0,0.0
6,30,-0.0,15.376492589953262,499.9999999997528,0.0,0.0,0.0,0.0
6,31,-168.37539017959307,-10.527430176475592,642.9114382978607,0.0,0.0,0.0,0.0
6,32,-299.00263719281907,15.79477839565358,733.7153975122027,0.0,0.0,0.0,0.0
6,33,-244.63176168880034,-10.01010396744119,901.3874144158212,0.0,0.0,0.0,0.0
6,34,-0.0,3.3450967983784317,540.2572254066835,0.0,0.0,0.0,0.0
6,35,-186.96442982159917,-6.705656284591693,833.5550711188067,0.0,0.0,0.0,0.0
6,36,-0.0,-12.34989180860353,700.8951276937732,0.0,0.0,0.0,0.0
6,37,-0.0,0.4109254797803956,814.5983463605285,0.0,209.74970097613772,6834.324007834925,154107.30605902284
6,38,-0.0,-7.289129286356713,499.99999999975313,0.0,0.0,0.0,0.0
6,39,-0.0,-7.947224208891619,845.2228835124206,0.0,0.0,0.0,0.0
6,40,-245.21008736655162,-9.521149018071073,786.6239176088875,0.0,0.0,0.0,0.0
6,41,-277.8441791825179,-8.675970044530299,870.4012040429848,0.0,0.0,0.0,0.0
6,42,-0.0,-4.686420555842586,711.8921496888614,0.0,3.9489986294212044e-08,1.4517492784814364e-06,1.9155125766696457e-05
6,43,-322.6231102312615,-9.516281757656227,872.6584862436413,0.0,0.0,0.0,0.0
6,44,-30.56864296685448,15.376492589953262,441.1615812351382,2.517026587156579e-10,0.0,0.0,0.0
6,45,-0.0,-10.00746571588834,829.1603610994816,0.0,1.0912454228687674e-08,5.206008030865382e-07,6.869074436735345e-06
6,46,-339.80764465587157,-10.220934419981246,720.4452823419414,0.0,0.0,0.0,0.0
6,47,-287.18826977589964,6.358609286938529,673.0037533121393,0.0,0.0,0.0,0.0
6,48,-0.0,26.388395104915446,207.7696153759561,0.0,0.0,0.0,0.0
6,49,-0.0,-1.2959061563313492,614.1986386429958,0.0,0.0,0.0,0.0
6,50,-0.0,-6.644715118811748,698.8452540372343,0.0,0.0,0.0,0.0
6,51,-0.0,0.41661688708744615,499.99999999969873,1.2519129399730253e-10,0.0,0.0,0.0
6,52,-183.99018347887818,-4.458311615363988,754.1856148541372,1.6777335076767486e-10,0.0,0.0,0.0
6,53,-0.0,0.9632999436738832,385.62149703344835,4.1941916606447194e-10,0.0,0.0,0.0
6,54,-0.0,0.41661688708718575,269.8978236656196,0.0,0.0,0.0,0.0
6,55,456.66,-4.37286117252676,354.7162559050865,0.0,0.0,0.0,0.0
6,56,-0.0,18.941194768626357,47.11134631064424,0.0,1199.999999993176,10077.99959994269,0.0
6,57,-0.0,-3.5810262749028636,410.6453410594746,0.0,0.0,0.0,0.0
6,58,-294.1033925227259,1.4185993484325032,859.247010672248,0.0,0.0,0.0,0.0
6,59,-0.0,2.146567264332014,616.1484950991388,0.0,0.0,0.0,0.0
6,60,-0.0,18.50075226226403,890.2987708360649,0.0,1.9457662073017975e-08,1.128395296170577e-06,1.4888627212066142e-05
6,61,-270.07809150985753,-5.270042183296212,792.3819909205146,0.0,0.0,0.0,0.0
6,62,-0.0,-5.385415915431997,656.5173898739797,0.0,0.0,0.0,0.0
6,63,-0.0,7.917024921004954,356.4733839879549,0.0,0.0,0.0,0.0
6,64,-0.0,-5.504515201434259,549.8970583035173,0.0,0.0,0.0,0.0
6,65,-0.0,-7.289129286356713,661.6466823699294,0.0,2.0181680757747825e-08,8.226221997525955e-07,1.0854099897483748e-05
6,66,179.73,2.6940998436738526,170.69186519433467,0.0,0.0,0.0,0.0
6,67,-439.2796612290954,-11.684361486795131,829.3691882826823,0.0,0.0,0.0,0.0
6,68,-0.0,37.8727043049184,152.24104076215863,3.353761712787673e-10,0.0,0.0,0.0
6,69,-0.0,0.9468610916817246,100.42275813261179,0.0,0.0,0.0,0.0
6,70,114.36,0.6985111842889831,328.68929933596934,0.0,0.0,0.0,0.0
6,71,-0.0,18.87875226223826,581.7172599344782,0.0,599.9999999836035,13510.673999630788,304652.45293285116
6,72,-32.50190308962312,5.896098881417172,788.8325300538919,0.0,0.0,0.0,0.0
6,73,-0.0,-0.5619870170553227,366.9902015759622,0.0,0.0,0.0,0.0
6,74,-0.0,-0.33675855562501056,407.7229711356554,0.0,0.0,0.0,0.0
6,75,-0.0,-4.458311615363988,499.999999999848,0.0,0.0,0.0,0.0
6,76,-0.0,17.804069914449205,554.1191309303643,0.0,0.0,0.0,0.0
6,77,-527.036451930157,-8.185192718188132,864.1148117099958,0.0,0.0,0.0,0.0
6,78,-0.0,-9.644000448108555,457.78061448265305,0.0,0.0,0.0,0.0
6,79,-0.0,1.4049974930793456,492.57961039132175,0.0,0.0,0.0,0.0
6,80,1299.13,58.00792017491838,73.00045476541794,0.0,0.0,0.0,0.0
6,81,-0.0,5.703426788899237,421.09962770987124,0.0,8.831187312672819e-09,4.5278639224593073e-07,5.974296262776107e-06
6,82,-0.0,7.435389011741724,500.4720577213829,1.6778045619503246e-10,0.0,0.0,0.0
6,83,-0.0,2.4921814633902173,483.7051558762686,0.0,0.0,0.0,0.0
6,84,-764.9678975524387,-14.80805437457442,873.5495012128727,0.0,0.0,0.0,0.0
6,85,-0.0,11.686105339547993,656.7824553773019,0.0,0.0,0.0,0.0
6,86,-0.0,-0.1947107330908331,508.5885777761357,0.0,0.0,0.0,0.0
6,87,-0.0,0.8636213028601853,580.5811287304623,0.0,0.0,0.0,0.0
6,88,-14.805137350433306,-11.53752534928746,673.1393748729157,0.0,0.0,0.0,0.0
6,89,-0.0,18.890752262241406,477.0700939835162,0.0,599.9999999889443,10593.206399804807,238866.41881912804
7,1,-0.0,0.0,1000.0,0.0,0.0,0.0,0.0
7,2,23.43,-2.155623207904623,1000.0,0.0,0.0,0.0,0.0
7,3,-81.25466671618685,-8.388035803303932,17.56161209769355,0.0,0.0,0.0,0.0
7,4,-0.0,18.504839745478314,0.0,0.0,0.0,0.0,0.0
7,5,-0.0,18.152702801024045,193.2847437564251,0.0,0.0,0.0,0.0
7,6,-248.13343413950338,2.8153363978286494,250.0436580771098,0.0,0.0,0.0,0.0
7,7,-0.0,9.743751471914935,0.0,0.0,1700.0,11197.119700000001,0.0
7,8,-205.19534242081517,-12.471598077503678,1000.0,0.0,0.0,0.0,0.0
7,9,-0.0,14.98236800790444,0.0,0.0,0.0,0.0,0.0
7,10,-0.0,5.972343311370867,193.28474375642506,0.0,0.0,0.0,0.0
7,11,-125.45317208610855,12.283944858050823,193.2847437564251,0.0,0.0,0.0,0.0
7,12,-0.0,5.440323849814254,193.2847437563916,0.0,0.0,0.0,0.0
7,13,-200.32174296937896,4.492333284359008,1000.0,0.0,0.0,0.0,0.0
7,14,-0.0,-8.373203797619752,1000.0,1.351196488030837e-09,0.0,0.0,0.0
7,15,-0.0,0.29510152887191543,0.0,0.0,0.0,0.0,0.0
7,16,-230.31958786873648,-9.55024972565497,999.9999962915746,0.0,0.0,0.0,0.0
7,17,-0.0,0.818469579711236,1000.0,0.0,0.0,0.0,0.0
7,18,-0.0,5.906185981054362,1000.0,0.0,0.0,0.0,0.0
7,19,-53.4919553583501,5.8171626772622576,999.8981455740782,0.0,0.0,0.0,0.0
7,20,-99.48865087069828,-12.01587422496629,1000.0,0.0,0.0,0.0,0.0
7,21,-0.0,0.6850262065737316,123.11660708891287,0.0,-2.15180219539027e-07,-7.487163677007733e-06,-0.0001688282005599783
7,22,357.45,4.5920297743766305,0.0,0.0,0.0,0.0,0.0
7,23,-7.226371600405448,-14.927629124711883,1000.0,0.0,0.0,0.0,0.0
7,24,-0.0,24.973308225463715,0.0,0.0,0.0,0.0,0.0
7,25,-0.0,-1.9435529339547877,0.0,0.0,0.0,0.0,0.0
7,26,-337.8748861073292,-8.159537391463289,996.245521093969,0.0,0.0,0.0,0.0
7,27,-0.0,-3.9099308765155953,1000.0,0.0,0.0,0.0,0.0
7,28,-253.6792542049308,-0.9900884692875058,16.190248316458053,0.0,0.0,0.0,0.0
7,29,-0.0,-0.2161962611244972,1000.0,0.0,0.0,0.0,0.0
7,30,-0.0,14.98236800790444,0.0,0.0,0.0,0.0,0.0
7,31,-171.24820141425937,-10.59976508461069,1000.0,0.0,0.0,0.0,0.0
7,32,-304.1042030119461,15.400559763765933,1000.0,0.0,0.0,0.0,0.0
7,33,-248.8056547534946,-9.811315277280352,1000.0,0.0,0.0,0.0,0.0
7,34,-0.0,2.8850317214765653,193.2847437564251,0.0,0.0,0.0,0.0
7,35,-190.154406182762,-6.869928887999562,996.4219399316736,0.0,0.0,0.0,0.0
7,36,-0.0,-12.421948432790716,1000.0,0.0,0.0,0.0,0.0
7,37,-0.0,1.254990944693601,739.6205046562425,0.0,324.755890436945,10581.597820497122,238604.6567366998
7,38,-0.0,-7.357641191077259,0.0,0.0,0.0,0.0,0.0
7,39,-0.0,-8.123625284184401,1000.0,0.0,0.0,0.0,0.0
7,40,-249.39384779073688,-9.644880546887869,1000.0,0.0,0.0,0.0,0.0
7,41,-282.5847406065526,-8.862665998051716,1000.0,0.0,0.0,0.0,0.0
7,42,-0.0,-4.845917546865485,1000.0,0.0,0.0,0.0,0.0
7,43,-328.1276872044567,-9.708461895397136,1000.0,0.0,0.0,0.0,0.0
7,44,-31.09020339709321,14.98236800790444,1000.0,0.0,0.0,0.0,0.0
7,45,-0.0,-9.809125096929298,1000.0,-5.8122015644812564e-08,5.812201564481258e-08,2.772828860271574e-06,3.6586128428171816e-05
7,46,-345.60542316822807,-10.304740713710244,1000.0,0.0,0.0,0.0,0.0
7,47,-292.0882595368533,5.857149473707765,0.0,0.0,0.0,0.0,0.0
7,48,-0.0,26.011250006830892,0.0,0.0,0.0,0.0,0.0
7,49,-0.0,-1.313481971128056,0.0,-5.2334030442580115e-09,0.0,0.0,0.0
7,50,-0.0,-6.808320941682754,1000.0,0.0,0.0,0.0,0.0
7,51,-0.0,1.0529173243766294,0.0,0.0,0.0,0.0,0.0
7,52,-187.12941341980155,-4.779094840651759,926.855422967725,0.0,0.0,0.0,0.0
7,53,-0.0,0.945724128871904,0.0,0.0,0.0,0.0,0.0
7,54,-0.0,1.0529173243766294,160.5927608556676,-2.4384803509747144e-08,0.0,0.0,0.0
7,55,456.66,-4.3268565892814514,1000.0,0.0,0.0,0.0,0.0
7,56,-0.0,18.592800618491147,0.0,0.0,1200.0,10077.9996,0.0
7,57,-0.0,-3.39530292241161,123.11660708891287,2.1517654147373833e-07,0.0,0.0,0.0
7,58,-299.12136771073625,0.8178489960007873,1000.0,0.0,0.0,0.0,0.0
7,59,-0.0,2.0570640419501114,1000.0,0.0,0.0,0.0,0.0
7,60,-0.0,18.152702801024045,0.0,0.0,0.0,0.0,0.0
7,61,-274.6861483921559,-5.580017404352468,288.3236467218104,0.0,0.0,0.0,0.0
7,62,-0.0,-5.360042182691594,1000.0,0.0,0.0,0.0,0.0
7,63,-0.0,7.697890100495416,193.2847437564251,0.0,0.0,0.0,0.0
7,64,-0.0,-5.481567555605395,1000.0,0.0,0.0,0.0,0.0
7,65,-0.0,-7.357641191077259,130.9027989646286,0.0,0.0,0.0,0.0
7,66,179.73,2.6765240288718735,0.0,0.0,0.0,0.0,0.0
7,67,-446.77462557390436,-11.778367607125642,1000.0,0.0,0.0,0.0,0.0
7,68,-0.0,37.495559206830876,0.0,0.0,0.0,0.0,0.0
7,69,-0.0,1.0397514719149348,0.0,0.0,0.0,0.0,0.0
7,70,114.36,0.3882924775392338,0.0,0.0,0.0,0.0,0.0
7,71,-0.0,18.530702801024045,507.75408823529375,0.0,600.0,13510.674,304652.45294117654
7,72,-33.05644869301749,5.646253231278085,1000.0,0.0,0.0,0.0,0.0
7,73,-0.0,-0.5217037454407922,0.0,0.0,0.0,0.0,0.0
7,74,-0.0,-0.28300221930801683,0.0,0.0,0.0,0.0,0.0
7,75,-0.0,-4.779094840651759,0.0,0.0,0.0,0.0,0.0
7,76,-0.0,17.44783337291956,193.2847437564251,0.0,0.0,0.0,0.0
7,77,-536.0287175965865,-8.403959076284735,1000.0,0.0,0.0,0.0,0.0
7,78,-0.0,-9.496114610317429,160.59276085566094,0.0,0.0,0.0,0.0
7,79,-0.0,1.3682783883736438,1000.0,0.0,0.0,0.0,0.0
7,80,1299.13,57.63077507683086,0.0,0.0,0.0,0.0,0.0
7,81,-0.0,5.526035234252848,193.2847437563916,0.0,0.0,0.0,0.0
7,82,-0.0,7.211806641379393,1000.0,0.0,0.0,0.0,0.0
7,83,-0.0,2.4062185429856733,1000.0,0.0,0.0,0.0,0.0
7,84,-778.0197358757453,-14.974667343561169,1000.0,0.0,0.0,0.0,0.0
7,85,-0.0,11.237350083983468,1000.0,0.0,0.0,0.0,0.0
7,86,-0.0,-0.11871149525280522,1000.0,0.0,0.0,0.0,0.0
7,87,-0.0,0.8822053461192946,1000.0,0.0,0.0,0.0,0.0
7,88,-15.057741753402983,-11.658848720380862,1000.0,0.0,0.0,0.0,0.0
7,89,-0.0,18.542702801024046,398.11069803921526,0.0,600.0,10593.2064,238866.41882352944
8,1,-0.0,0.0,687.2543153914397,0.0,0.0,0.0,0.0
8,2,23.43,-2.4861612020795767,657.3419631931013,0.0,0.0,0.0,0.0
8,3,-83.94216619510149,-8.486869494332092,578.5091303665384,0.0,0.0,0.0,0.0
8,4,-0.0,17.817673696236845,389.5487253469326,0.0,0.0,0.0,0.0
8,5,-0.0,17.466488176335975,321.11083333180073,0.0,0.0,0.0,0.0
8,6,-256.3404516795602,1.9072635289585078,779.001677461327,0.0,0.0,0.0,0.0
8,7,-0.0,9.926894227336335,48.033067136217475,0.0,1699.999999999633,11197.119699997584,0.0
8,8,-211.98218184947038,-12.615887756328206,883.1227362188786,0.0,0.0,0.0,0.0
