Hour,from,to,Flow,Pn,Pb
2,67,40,-2.750064864947925,0.0,2.7500648649479196
2,67,65,-143.246464171651,0.0,143.24646417165098
2,67,77,-5.963020161346947,0.0,5.963020161346947
2,67,46,-1.086914364105195,0.0,1.0869143641051906
2,67,3,-3.5799685617331263,0.0,3.5799685617331214
2,28,67,2.499875575256362,0.0,0.0
2,43,67,36.89162378495509,0.0,0.0
2,41,67,1.7502127580049875,0.0,0.0
2,67,16,-17.224555034838005,0.0,17.224555034837948
2,40,65,-1.2521050804027485,0.0,1.252105080402747
2,40,77,-0.2372111315488655,0.0,0.23721113154886497
2,40,46,17.982839964961855,0.0,0.0
2,40,3,-26.673864722010713,0.0,26.673864722010705
2,28,40,1.3404886949262984,0.0,0.0
2,43,40,0.17146211967865788,0.0,0.0
2,41,40,25.24546976452708,0.0,0.0
2,40,16,0.07451742659882202,0.0,0.0
2,47,13,78.87865931046969,0.0,0.0
2,73,49,114.09537262662326,0.0,0.0
2,73,69,-187.36707806568134,0.0,187.3670780656813
2,65,38,0.0,0.0,0.0
2,77,65,-59.32651585685844,0.0,59.32651585685835
2,46,65,-1.081653697991456,0.0,1.081653697991456
2,3,65,-0.8065449172464689,0.0,0.8065449172464678
2,28,65,8.076232407344227,0.0,0.0
2,43,65,-1.4500618091058746,0.0,1.4500618091058737
2,41,65,-0.5049438467398454,0.0,0.5049438467398444
2,16,65,-22.669518748774557,0.0,22.669518748774536
2,49,15,-179.73000000044703,0.0,179.73000000044703
2,77,14,-138.54025758079865,0.0,138.54025758079865
2,46,77,-0.2972345725984222,0.0,0.2972345725984218
2,28,77,49.726137512497594,0.0,0.0
2,43,77,-1.883312486110529,0.0,1.8833124861105226
2,41,77,-0.3940192519963759,0.0,0.3940192519963759
2,69,25,425.5216499963002,0.0,0.0
2,46,3,-32.592023575528955,0.0,32.59202357552891
2,46,31,9.857057711853809,0.0,0.0
2,43,46,0.38284232573006444,0.0,0.0
2,41,46,0.8816380560426937,0.0,0.0
2,46,16,-6.513671163036291,0.0,6.513671163036236
2,3,31,46.979314768933556,0.0,0.0
2,43,3,-0.20374852279148206,0.0,0.20374852279148126
2,41,3,-0.015942490852812102,0.0,0.015942490852810742
2,3,16,20.805507486497586,0.0,0.0
2,15,53,-179.73000000044703,0.0,179.73000000044703
2,63,82,281.65292598303853,0.0,0.0
2,52,75,0.0,0.0,0.0
2,4,56,-416.0467574928631,0.0,416.0467574928631
2,43,28,-51.260542152573166,0.0,51.260542152573166
2,28,41,56.82610151121643,0.0,0.0
2,43,41,-27.897751792419573,0.0,27.897751792419513
2,16,78,-228.51526007077555,0.0,228.5152600707755
2,85,58,172.35376815644688,0.0,0.0
2,55,88,160.05796721486448,0.0,0.0
2,55,20,173.75487931558243,0.0,0.0
2,70,20,2.737030775646734,0.0,0.0
2,79,26,243.18119807733675,0.0,0.0
2,79,50,182.03648422218575,0.0,0.0
2,44,19,157.3928642363629,0.0,0.0
2,19,6,0.3954818412638031,0.0,0.0
2,59,42,141.22113263159966,0.0,0.0
2,27,36,180.9372269364227,0.0,0.0
2,12,61,260.11550619038525,0.0,0.0
2,18,2,147.6587741901826,0.0,0.0
2,70,61,92.35982341934498,0.0,0.0
2,5,34,329.7246088812689,0.0,0.0
2,47,6,33.554845603754956,0.0,0.0
2,13,6,34.23088049245297,0.0,0.0
2,64,23,227.12151623565543,0.0,0.0
2,62,84,230.3137080057103,0.0,0.0
2,37,33,201.1509118022805,0.0,0.0
2,74,40,193.81589635071,0.0,0.0
2,86,67,230.41707195675534,0.0,0.0
2,24,47,503.0154135997453,0.0,0.0
2,47,65,10.568647999076518,0.0,0.0
2,47,77,54.749050609263776,0.0,0.0
2,47,28,9.295023272521695,0.0,0.0
2,47,43,4.316032275572528,0.0,0.0
2,47,41,3.331741469401811,0.0,0.0
2,73,65,138.76047362297393,0.0,0.0
2,13,65,4.876962831045945,0.0,0.0
2,49,77,155.28511504627164,0.0,0.0
2,49,14,138.54025758079865,0.0,0.0
2,13,77,23.675630599077326,0.0,0.0
2,69,46,258.90429414970464,0.0,0.0
2,69,3,202.46175743387545,0.0,0.0
2,70,52,19.263145805008293,0.0,0.0
2,76,13,244.5137062320541,0.0,0.0
2,13,28,4.252198264567926,0.0,0.0
2,13,43,1.9765413102979963,0.0,0.0
2,25,31,178.1204924677774,0.0,0.0
2,82,52,246.7567356247127,0.0,0.0
2,82,72,34.896190358394385,0.0,0.0
2,4,28,416.0467574928631,0.0,0.0
2,68,80,-1299.13,0.0,1299.1299999998882
2,53,66,-179.73,0.0,179.73000000044703
2,1,41,198.81558020057687,0.0,0.0
2,29,43,215.86626033706145,0.0,0.0
2,54,78,228.51526007077555,0.0,0.0
2,22,54,357.45,0.0,0.0
3,32,5,-309.5474192183465,0.0,309.54741921762786
3,85,44,-166.29089699077537,0.0,166.29089699077537
3,19,58,86.33227780509243,0.0,0.0
3,58,13,-51.85222044905821,0.0,51.852220449058194
3,55,62,222.4824826109681,0.0,0.0
3,55,25,-236.792854871912,0.0,236.7928548719118
3,55,64,219.3987717017439,0.0,0.0
3,55,57,-71.24752667622414,0.0,71.24752667622408
3,20,88,-100.33350975025242,0.0,100.33350975025235
3,20,35,-1.4706295981989213,0.0,1.4706295981989213
3,20,8,6.205400607835785,0.0,0.0
3,20,2,-2.438870758377926,0.0,2.438870758377925
3,20,61,-85.97227710668827,0.0,85.97227710668827
3,20,84,257.80498790182565,0.0,0.0
3,20,52,-4.360425894181359,0.0,4.360425894181359
3,88,8,1.6822543270181571,0.0,0.0
3,88,61,-12.644080665839537,0.0,12.644080665839535
3,88,84,50.08739979049959,0.0,0.0
3,79,17,234.8861379117655,0.0,0.0
3,79,10,-427.79787965919877,0.0,427.79787965919877
3,79,87,246.11871593545865,0.0,0.0
3,79,83,-459.5811939203841,0.0,459.58119392038395
3,35,26,8.556090056871183,0.0,0.0
3,26,39,-200.51558731076264,0.0,200.5155873107625
3,61,26,0.3589719271475291,0.0,0.0
3,67,26,-3.88708778347882,0.0,3.8870877834788153
3,40,26,-11.43012146294046,0.0,11.430121462940448
3,77,26,-0.12220642353380437,0.0,0.12220642353380384
3,46,26,-2.7995161494597105,0.0,2.7995161494597074
3,3,26,-12.112175441598005,0.0,12.112175441597998
3,28,26,1.5738938995823426,0.0,0.0
3,43,26,-65.37333317980705,0.0,65.37333317980699
3,41,26,-3.9758270296734968,0.0,3.975827029673482
3,35,50,-306.313307741163,0.0,306.313307741163
3,42,35,8.145304990392027,0.0,0.0
3,2,35,51.12673139399199,0.0,0.0
3,61,35,1.3880604664802358,0.0,0.0
3,67,35,-2.9759453429109257,0.0,2.9759453429109257
3,40,35,-22.760402308932385,0.0,22.760402308932385
3,77,35,-0.4000686202007544,0.0,0.4000686202007535
3,46,35,-52.78610627007546,0.0,52.78610627007541
3,3,35,-1.3542526945042745,0.0,1.3542526945042734
3,52,35,0.6630615055628304,0.0,0.0
3,28,35,1.1510078481585395,0.0,0.0
3,43,35,-3.977245656444821,0.0,3.9772456564448184
3,41,35,-80.94871905993155,0.0,80.94871905993148
3,50,42,-132.557382170835,0.0,132.557382170835
3,39,42,-200.51558731076264,0.0,200.51558731076264
3,44,30,0.0,0.0,0.0
3,44,5,-349.81593734017287,0.0,349.81593734017287
3,44,9,0.0,0.0,0.0
3,19,47,0.007080474640182832,0.0,0.0
3,19,13,10.69473496555942,0.0,0.0
3,17,69,28.147561364003344,0.0,0.0
3,17,29,206.73857654776216,0.0,0.0
3,87,69,55.92240395283665,0.0,0.0
3,87,1,190.196311982622,0.0,0.0
3,11,5,-731.7670983822026,0.0,731.7670983822026
3,11,81,604.0684172482415,0.0,0.0
3,81,12,239.6586729893711,0.0,0.0
3,81,83,590.6437552005546,0.0,0.0
3,10,18,145.23000537232593,0.0,0.0
3,10,63,-573.0278850315246,0.0,573.0278850315246
3,7,69,1700.0,0.0,0.0
3,21,69,-287.400014982748,0.0,287.4000149827481
3,21,54,42.88022461578488,0.0,0.0
3,21,57,244.51979036743188,0.0,0.0
3,59,83,-131.06256128017046,0.0,131.06256128017046
3,2,42,110.15571319193292,0.0,0.0
3,27,57,-173.27226369120774,0.0,173.27226369120774
3,8,36,-225.82976417898638,0.0,225.82976417898638
3,8,84,24.849248096336737,0.0,0.0
3,36,31,-52.55750048777862,0.0,52.557500487778555
3,2,61,3.9632422149029636,0.0,0.0
3,2,52,0.9754478131201206,0.0,0.0
3,84,61,-24.678479667533665,0.0,24.678479667533665
3,52,61,68.46611780785184,0.0,0.0
3,5,76,236.11012864223116,0.0,0.0
3,5,63,850.537004113876,0.0,0.0
3,5,89,-600.0,0.0,600.0
3,5,71,-600.0,0.0,600.0
3,5,56,-792.1510330327799,0.0,792.15103303278
3,5,48,-805.8894715655767,0.0,805.8894715655767
3,5,60,0.0,0.0,0.0
3,6,34,-320.26291690170996,0.0,320.26291690170996
3,67,6,-2.007839287673453,0.0,2.007839287673453
3,65,6,-20.429212743361276,0.0,20.429212743361276
3,77,6,-92.97361280868707,0.0,92.97361280868704
3,28,6,-10.715440844527203,0.0,10.715440844527201
3,43,6,-5.8534723635676515,0.0,5.85347236356765
3,41,6,-5.0107754608201756,0.0,5.0107754608201756
3,48,24,493.2405284343115,0.0,0.0
3,48,68,-1299.1299999998882,0.0,1299.1299999998882
3,84,23,-212.04305396730274,0.0,212.04305396730274
3,37,54,-185.81129523980022,0.0,185.81129523980024
3,51,54,0.0,0.0,0.0
3,33,45,-27.168459381272644,0.0,27.168459381272555
3,67,33,-14.426110896642559,0.0,14.426110896642541
3,40,33,0.09550720501885177,0.0,0.0
3,33,65,-54.109663821983204,0.0,54.10966382198316
3,3,33,0.21541005355820342,0.0,0.0
3,33,16,-0.28484742259080936,0.0,0.28484742259080065
3,45,16,-5.938459381735968,0.0,5.938459381735967
3,74,73,57.29468399782439,0.0,0.0
3,74,69,-244.58440246595387,0.0,244.58440246595387
3,86,69,-222.1347551582963,0.0,222.1347551582963
3,67,40,-2.6579666413493297,0.0,2.6579666413493293
3,67,65,-140.736143174436,0.0,140.73614317443588
3,67,77,-6.097832850574955,0.0,6.0978328505749495
3,67,46,-1.0253650489424302,0.0,1.025365048942426
3,67,3,-3.4226298331537937,0.0,3.4226298331537883
3,28,67,2.5129069347420137,0.0,0.0
3,43,67,36.19963314398737,0.0,0.0
3,41,67,1.7098829080953521,0.0,0.0
3,67,16,-14.97742650761949,0.0,14.97742650761947
3,40,65,-1.2431933182296846,0.0,1.2431933182296833
3,40,77,-0.2621638150907657,0.0,0.2621638150907657
3,40,46,17.98743602065669,0.0,0.0
3,40,3,-24.986777487856966,0.0,24.986777487856955
3,28,40,1.3596352706274855,0.0,0.0
3,43,40,0.19404131117943363,0.0,0.0
3,41,40,25.176792429073203,0.0,0.0
3,40,16,0.10414256525176196,0.0,0.0
3,47,13,79.00516083514901,0.0,0.0
3,73,49,99.71037269429485,0.0,0.0
3,73,69,-174.95680906919426,0.0,174.95680906919404
3,65,38,0.0,0.0,0.0
3,77,65,-53.609284869797875,0.0,53.609284869797875
3,46,65,-1.0756265545371906,0.0,1.0756265545371901
3,3,65,-0.8255395161726664,0.0,0.8255395161726664
3,28,65,8.288609722193163,0.0,0.0
3,43,65,-1.4260169855345277,0.0,1.4260169855345257
3,41,65,-0.5002310223861837,0.0,0.500231022386183
3,16,65,-23.489003679578513,0.0,23.489003679578488
3,49,15,-179.73000000044703,0.0,179.73000000044703
3,77,14,-131.75765205525752,0.0,131.75765205525752
3,46,77,-0.3168191448339265,0.0,0.31681914483392615
3,28,77,49.58045591776515,0.0,0.0
3,43,77,-2.0730169506425864,0.0,2.073016950642586
3,41,77,-0.5677435167397571,0.0,0.5677435167397569
3,69,25,409.0847245653891,0.0,0.0
3,46,3,-31.417967623855308,0.0,31.417967623855276
3,46,31,9.40061643150697,0.0,0.0
3,43,46,0.3927031550892642,0.0,0.0
3,41,46,0.8803986852447124,0.0,0.0
3,46,16,-4.385172175676292,0.0,4.385172175676246
3,3,31,45.178418348737395,0.0,0.0
3,43,3,-0.18210369515980196,0.0,0.1821036951598014
3,41,3,0.0028017097574736002,0.0,0.0
