Hour,index,key_0,Load,Voltage,Carbon Intensity,Load Shed,Generation,Cost,Emissions,type
2,,29,-0.0,-0.18465762328025903,,0.0,0.0,0.0,0.0,
2,,30,-0.0,12.479425281540443,,0.0,0.0,0.0,0.0,
2,,31,-189.49238691402508,-11.059137927353163,,0.0,0.0,0.0,0.0,
2,,32,-336.50240308172135,12.897019760834041,,0.0,0.0,0.0,0.0,
2,,33,-275.31254055565665,-8.548880177804904,,0.0,0.0,0.0,0.0,
2,,34,-0.0,-0.03667524702791525,,0.0,0.0,0.0,0.0,
2,,35,-210.4127927313242,-7.913164798489788,,0.0,0.0,0.0,0.0,
2,,36,-0.0,-12.879554001776455,,0.0,0.0,0.0,0.0,
2,3.0,37,-0.0,6.615345538851443,,0.0,1055.1186187247938,34379.17896190398,775216.780513521,COW
2,,38,-0.0,-7.792735526427464,,0.0,0.0,0.0,0.0,
2,,39,-0.0,-9.2438847347928,,0.0,0.0,0.0,0.0,
2,,40,-275.96339762552816,-10.430654751124735,,0.0,0.0,0.0,0.0,
2,,41,-312.69033228256444,-10.048304498881748,,0.0,0.0,0.0,0.0,
2,4.0,42,-0.0,-5.858825268247301,,0.0,0.0,0.0,0.0,NG
2,,43,-363.0852654069028,-10.928928467505443,,0.0,0.0,0.0,0.0,
2,,44,-34.4024451217808,12.479425281540443,,0.0,0.0,0.0,0.0,
2,5.0,45,-0.0,-8.549535535640644,,0.0,0.0,0.0,0.0,NG
2,,46,-382.42501834022823,-10.836964184119097,,0.0,0.0,0.0,0.0,
2,,47,-323.20632294006015,2.6725595009121434,,0.0,0.0,0.0,0.0,
2,,48,-0.0,23.616137844564605,,0.0,0.0,0.0,0.0,
2,,49,-0.0,-1.4250996161891862,,0.0,0.0,0.0,0.0,
2,,50,-0.0,-7.847322370046527,,0.0,0.0,0.0,0.0,
2,,51,-0.0,5.0938313464589555,,0.0,0.0,0.0,0.0,
2,,52,-207.06552780055634,-6.816273126400574,,0.0,0.0,0.0,0.0,
2,,53,-0.0,0.8341064838108423,,0.0,0.0,0.0,0.0,
2,,54,-0.0,5.0938313464589555,,0.0,0.0,0.0,0.0,
2,,55,456.66,-4.034698114681532,,0.0,0.0,0.0,0.0,
2,6.0,56,-0.0,16.380275331520238,,0.0,1200.0,10077.9996,0.0,NUC
2,,57,-0.0,-2.2158410742753176,,0.0,0.0,0.0,0.0,
2,,58,-330.9887139040954,-2.997299293358651,,0.0,0.0,0.0,0.0,
2,,59,-0.0,1.4886614366824915,,0.0,0.0,0.0,0.0,
2,7.0,60,-0.0,15.94236650872358,,0.0,0.0,0.0,0.0,NG
2,,61,-303.9502516300039,-7.548557962843233,,0.0,0.0,0.0,0.0,
2,,62,-0.0,-5.198902780636445,,0.0,0.0,0.0,0.0,
